tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
AX18-3b	AX18-3b_LP-DIR-T	AX18-3		mt	175.9	73.4	1	11	-1	0.8	1.9	Intrusive:Igneous	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 10:57:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX18
AX18-3b	AX18-3b_LP-DIR-T	AX18-3		mt	276.3	58.0	1	11	100	0.8	1.9	Intrusive:Igneous	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 10:57:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX18
AX18-3b	AX18-3b_LP-DIR-T	AX18-3		mt	281.8	47.6	1	11	0	0.8	1.9	Intrusive:Igneous	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 10:57:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX18
AX18-4b	AX18-4b_LP-DIR-T	AX18-4		mt	276.6	50.6	1	12	100	1.5	1.6	Intrusive:Igneous	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 10:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX18
AX18-4b		AX18-4										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-4b	AX18-4b_LP-DIR-T	AX18-4		mt	332.9	72.8	1	12	-1	1.5	1.6	Intrusive:Igneous	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 10:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX18
AX18-4b		AX18-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-4b		AX18-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-4b	AX18-4b_LP-DIR-T	AX18-4		mt	281.0	40.2	1	12	0	1.5	1.6	Intrusive:Igneous	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 10:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX18
AX18-5b		AX18-5										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-5b		AX18-5										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-5b		AX18-5										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-5b	AX18-5b_LP-DIR-T	AX18-5		mt	282.9	42.3	1	12	0	1.4	1.6	Intrusive:Igneous	Not Specified	Anorthosite	863	773	K		hargrave 2020-09-03 11:00:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX18
AX18-5b	AX18-5b_LP-DIR-T	AX18-5		mt	278.6	52.8	1	12	100	1.4	1.6	Intrusive:Igneous	Not Specified	Anorthosite	863	773	K		hargrave 2020-09-03 11:00:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX18
AX18-5b	AX18-5b_LP-DIR-T	AX18-5		mt	30.3	69.5	1	12	-1	1.4	1.6	Intrusive:Igneous	Not Specified	Anorthosite	863	773	K		hargrave 2020-09-03 11:00:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX18
AX18-6b		AX18-6										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-6b	AX18-6b_LP-DIR-T	AX18-6		mt	277.5	55.9	1	13	100	1.6	1.7	Intrusive:Igneous	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 11:02:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX18
AX18-6b	AX18-6b_LP-DIR-T	AX18-6		mt	282.5	45.4	1	13	0	1.6	1.7	Intrusive:Igneous	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 11:02:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX18
AX18-6b	AX18-6b_LP-DIR-T	AX18-6		mt	307.1	70.2	1	13	-1	1.6	1.7	Intrusive:Igneous	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 11:02:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX18
AX18-6b		AX18-6										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-6b		AX18-6										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-7b		AX18-7										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-7b		AX18-7										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-7b		AX18-7										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-7b	AX18-7b_LP-DIR-T	AX18-7		mt	285.2	45.4	1	13	0	1.5	1.5	Intrusive:Igneous	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 11:03:42	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX18
AX18-7b	AX18-7b_LP-DIR-T	AX18-7		mt	281.0	56.1	1	13	100	1.5	1.5	Intrusive:Igneous	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 11:03:42	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX18
AX18-7b	AX18-7b_LP-DIR-T	AX18-7		mt	123.6	87.4	1	13	-1	1.5	1.5	Intrusive:Igneous	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 11:03:42	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX18
AX18-8b		AX18-8										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-8b		AX18-8										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-8b		AX18-8										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-8b	AX18-8b_LP-DIR-T	AX18-8		mt	284.1	56.0	1	9	100	0.5	1.5	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:05:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX18
AX18-8b	AX18-8b_LP-DIR-T	AX18-8		mt	287.7	45.2	1	9	0	0.5	1.5	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:05:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX18
AX18-8b	AX18-8b_LP-DIR-T	AX18-8		mt	121.1	75.6	1	9	-1	0.5	1.5	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:05:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX18
AX18-9b		AX18-9										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-9b		AX18-9										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-9b		AX18-9										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX18
AX18-9b	AX18-9b_LP-DIR-T	AX18-9		mt	281.6	62.0	1	12	100	1.0	2.5	Intrusive:Igneous	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 11:06:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX18
AX18-9b	AX18-9b_LP-DIR-T	AX18-9		mt	166.9	56.5	1	12	-1	1.0	2.5	Intrusive:Igneous	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 11:06:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX18
AX18-9b	AX18-9b_LP-DIR-T	AX18-9		mt	286.6	51.3	1	12	0	1.0	2.5	Intrusive:Igneous	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 11:06:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX18
AX19-1b		AX19-1										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-1b		AX19-1										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-1b		AX19-1										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-1b	AX19-1b_LP-DIR-T	AX19-1		mt	259.3	84.8	1	10	-1	0.5	0.5	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:08:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX19
AX19-1b	AX19-1b_LP-DIR-T	AX19-1		mt	292.8	34.8	1	10	0	0.5	0.5	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:08:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX19
AX19-1b	AX19-1b_LP-DIR-T	AX19-1		mt	291.3	45.9	1	10	100	0.5	0.5	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:08:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX19
AX19-2b	AX19-2b_LP-DIR-T	AX19-2		mt	310.2	80.8	1	8	-1	0.1	0.7	Intrusive:Igneous	Not Specified	Anorthosite	863	828	K		hargrave 2020-09-03 11:09:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX19
AX19-2b	AX19-2b_LP-DIR-T	AX19-2		mt	291.0	45.8	1	8	100	0.1	0.7	Intrusive:Igneous	Not Specified	Anorthosite	863	828	K		hargrave 2020-09-03 11:09:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX19
AX19-2b	AX19-2b_LP-DIR-T	AX19-2		mt	292.5	34.7	1	8	0	0.1	0.7	Intrusive:Igneous	Not Specified	Anorthosite	863	828	K		hargrave 2020-09-03 11:09:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX19
AX19-2b		AX19-2										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-2b		AX19-2										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-2b		AX19-2										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-3b		AX19-3										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-3b		AX19-3										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-3b		AX19-3										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-3b	AX19-3b_LP-DIR-T	AX19-3		mt	286.5	50.8	1	10	100	0.6	0.7	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:11:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX19
AX19-3b	AX19-3b_LP-DIR-T	AX19-3		mt	289.2	39.9	1	10	0	0.6	0.7	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:11:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX19
AX19-3b	AX19-3b_LP-DIR-T	AX19-3		mt	280.9	81.5	1	10	-1	0.6	0.7	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:11:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX19
AX19-4b		AX19-4										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-4b		AX19-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-4b		AX19-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-4b	AX19-4b_LP-DIR-T	AX19-4		mt	297.1	48.0	1	10	100	0.8	0.6	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:15:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX19
AX19-4b	AX19-4b_LP-DIR-T	AX19-4		mt	297.7	36.8	1	10	0	0.8	0.6	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:15:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX19
AX19-4b	AX19-4b_LP-DIR-T	AX19-4		mt	336.3	83.3	1	10	-1	0.8	0.6	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:15:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX19
AX19-5b	AX19-5b_LP-DIR-T	AX19-5		mt	356.0	76.2	1	9	-1	1.4	0.6	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:17:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX19
AX19-5b	AX19-5b_LP-DIR-T	AX19-5		mt	297.0	34.2	1	9	0	1.4	0.6	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:17:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX19
AX19-5b	AX19-5b_LP-DIR-T	AX19-5		mt	296.2	45.4	1	9	100	1.4	0.6	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:17:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX19
AX19-5b		AX19-5										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-5b		AX19-5										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-5b		AX19-5										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-6b	AX19-6b_LP-DIR-T	AX19-6		mt	340.2	77.9	1	10	-1	0.9	0.7	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:18:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX19
AX19-6b	AX19-6b_LP-DIR-T	AX19-6		mt	293.2	33.5	1	10	0	0.9	0.7	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:18:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX19
AX19-6b	AX19-6b_LP-DIR-T	AX19-6		mt	291.8	44.6	1	10	100	0.9	0.7	Intrusive:Igneous	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:18:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX19
AX19-6b		AX19-6										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-6b		AX19-6										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-6b		AX19-6										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-7b	AX19-7b_LP-DIR-T	AX19-7		mt	341.3	76.7	1	9	-1	0.6	0.5	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:20:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX19
AX19-7b	AX19-7b_LP-DIR-T	AX19-7		mt	292.9	35.3	1	9	0	0.6	0.5	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:20:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX19
AX19-7b	AX19-7b_LP-DIR-T	AX19-7		mt	291.4	46.4	1	9	100	0.6	0.5	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:20:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX19
AX19-7b		AX19-7										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-7b		AX19-7										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-7b		AX19-7										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-8b	AX19-8b_LP-DIR-T	AX19-8		mt	295.1	48.4	1	9	100	1.1	0.5	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:21:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX19
AX19-8b		AX19-8										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-8b		AX19-8										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX19-8b	AX19-8b_LP-DIR-T	AX19-8		mt	296.1	37.3	1	9	0	1.1	0.5	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:21:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX19
AX19-8b	AX19-8b_LP-DIR-T	AX19-8		mt	4.6	80.2	1	9	-1	1.1	0.5	Intrusive:Igneous	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:21:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX19
AX19-8b		AX19-8										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX19
AX2-1b	AX2-1b_LP-DIR-T	AX2-1		mt	284.2	44.7	1	12	100	0.3	1.2	Intrusive:Igneous	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:53:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX2
AX2-1b		AX2-1										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-1b		AX2-1										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-1b	AX2-1b_LP-DIR-T	AX2-1		mt	113.8	39.4	1	12	-1	0.3	1.2	Intrusive:Igneous	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:53:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX2
AX2-1b	AX2-1b_LP-DIR-T	AX2-1		mt	286.7	34.0	1	12	0	0.3	1.2	Intrusive:Igneous	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:53:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX2
AX2-1b		AX2-1										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-2b		AX2-2										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-2b		AX2-2										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-2b	AX2-2b_LP-DIR-T	AX2-2		mt	113.5	38.7	1	12	-1	0.3	3.2	Intrusive:Igneous	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:54:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX2
AX2-2b	AX2-2b_LP-DIR-T	AX2-2		mt	287.4	33.6	1	12	0	0.3	3.2	Intrusive:Igneous	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:54:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX2
AX2-2b	AX2-2b_LP-DIR-T	AX2-2		mt	285.1	44.5	1	12	100	0.3	3.2	Intrusive:Igneous	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:54:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX2
AX2-2b		AX2-2										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-3b		AX2-3										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-3b		AX2-3										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-3b		AX2-3										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-3b	AX2-3b_LP-DIR-T	AX2-3		mt	111.0	27.3	1	17	-1	0.3	1.8	Intrusive:Igneous	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-01 16:56:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX2
AX2-3b	AX2-3b_LP-DIR-T	AX2-3		mt	284.2	44.3	1	17	100	0.3	1.8	Intrusive:Igneous	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-01 16:56:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX2
AX2-3b	AX2-3b_LP-DIR-T	AX2-3		mt	286.7	33.6	1	17	0	0.3	1.8	Intrusive:Igneous	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-01 16:56:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX2
AX2-4b	AX2-4b_LP-DIR-T	AX2-4		mt	270.9	28.8	1	13	0	3.4	2.5	Intrusive:Igneous	Not Specified	Anorthosite	850	773	K		hargrave 2019-12-01 16:57:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX2
AX2-4b		AX2-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-4b		AX2-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-4b	AX2-4b_LP-DIR-T	AX2-4		mt	266.9	38.3	1	13	100	3.4	2.5	Intrusive:Igneous	Not Specified	Anorthosite	850	773	K		hargrave 2019-12-01 16:57:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX2
AX2-4b		AX2-4										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
AX2-4b	AX2-4b_LP-DIR-T	AX2-4		mt	189.2	45.6	1	13	-1	3.4	2.5	Intrusive:Igneous	Not Specified	Anorthosite	850	773	K		hargrave 2019-12-01 16:57:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX2
AX2-5b		AX2-5										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX2
