tab	ages
age	location	site	sample	specimen	age_unit	citations	method_codes
	Beaver Bay Complex				Ma	This study	
>>>>>>>>>>
tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Beaver Bay Complex	1091.83	1092.04	1091.62	Ma	47.2	47.2	268.6	268.6	Igneous:Intrusive	Anorthosite	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	specimen	experiment	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
AX13-9b_LP-DIR-T-986	AX13-9b	AX13-9b_LP-DIR-T	1.2	141.8	-59.9	0	0	0	0	11	793	This study	hargrave 2019-10-06 12:31:21	LT-T-Z:LP-DIR-T	g	986	u	8	273			pmagpy-4.2.24-1	6.459999999999999e-07	4.870000000000001e-09	1.24e-08	3.8e-09
AX13-9b_LP-DIR-T-987	AX13-9b	AX13-9b_LP-DIR-T	2.8	141.6	-58.4	0	0	0	0	12	813	This study	hargrave 2019-10-06 18:55:17	LT-T-Z:LP-DIR-T	g	987	u	8	273			pmagpy-4.2.24-1	3.39e-07	7.040000000000001e-09	1.47e-08	2.8600000000000005e-09
AX13-9b_LP-DIR-T-988	AX13-9b	AX13-9b_LP-DIR-T	1	143.6	-58.9	0	0	0	0	13	818	This study	hargrave 2019-10-14 15:24:43	LT-T-Z:LP-DIR-T	g	988	u	8	273			pmagpy-4.2.24-1	3.08e-07	4.4e-09	2e-09	2.54e-09
AX13-9b_LP-DIR-T-989	AX13-9b	AX13-9b_LP-DIR-T	1.3	144.7	-57.7	0	0	0	0	14	823	This study	hargrave 2019-10-19 13:58:16	LT-T-Z:LP-DIR-T	g	989	u	8	273			pmagpy-4.2.24-1	2.41e-07	4.33e-09	2.0300000000000002e-09	2.7800000000000003e-09
AX13-9b_LP-DIR-T-990	AX13-9b	AX13-9b_LP-DIR-T	2.1	147.8	-57.6	0	0	0	0	15	828	This study	hargrave 2019-10-20 11:04:59	LT-T-Z:LP-DIR-T	g	990	u	8	273			pmagpy-4.2.24-1	1.85e-07	1.98e-09	6.25e-09	1.6399999999999995e-09
AX13-9b_LP-DIR-T-991	AX13-9b	AX13-9b_LP-DIR-T	1.4	147.6	-57.2	0	0	0	0	16	833	This study	hargrave 2019-10-20 17:45:45	LT-T-Z:LP-DIR-T	g	991	u	8	273			pmagpy-4.2.24-1	1.48e-07	2.44e-09	1.98e-09	2.0499999999999997e-09
AX13-9b_LP-DIR-T-992	AX13-9b	AX13-9b_LP-DIR-T	2.6	146.5	-56.6	0	0	0	0	17	838	This study	hargrave 2019-10-21 12:49:08	LT-T-Z:LP-DIR-T	g	992	u	8	273			pmagpy-4.2.24-1	1.1699999999999999e-07	3.65e-09	3.6200000000000003e-09	2.04e-09
AX13-9b_LP-DIR-T-993	AX13-9b	AX13-9b_LP-DIR-T	1.7	148.8	-56	0	0	0	0	18	841	This study	hargrave 2019-10-21 19:30:49	LT-T-Z:LP-DIR-T	g	993	u	8	273			pmagpy-4.2.24-1	6.8e-08	1.55e-09	7.67e-10	1.06e-09
AX13-9b_LP-DIR-T-994	AX13-9b	AX13-9b_LP-DIR-T	2.2	146.1	-55.8	0	0	0	0	19	843	This study	hargrave 2019-10-25 16:23:36	LT-T-Z:LP-DIR-T	g	994	u	8	273			pmagpy-4.2.24-1	5.96e-08	4.73e-10	2.22e-09	4.19e-10
AX13-9b_LP-DIR-T-995	AX13-9b	AX13-9b_LP-DIR-T	3.2	151.8	-55.2	0	0	0	0	20	848	This study	hargrave 2019-10-26 10:53:11	LT-T-Z:LP-DIR-T	g	995	u	8	273			pmagpy-4.2.24-1	2.44e-08	7.389999999999999e-10	1.19e-09	1.3999999999999998e-10
AX13-9b_LP-DIR-T-996	AX13-9b	AX13-9b_LP-DIR-T	2	150.5	-55.1	0	0	0	0	21	850	This study	hargrave 2019-11-01 15:10:55	LT-T-Z:LP-DIR-T	g	996	u	8	273			pmagpy-4.2.24-1	2.32e-08	4.53e-10	6.98e-10	2.3099999999999998e-10
AX13-9b_LP-DIR-T-997	AX13-9b	AX13-9b_LP-DIR-T	3.3	154.2	-55.7	0	0	0	0	22	852	This study	hargrave 2019-11-02 12:57:38	LT-T-Z:LP-DIR-T	g	997	u	8	273			pmagpy-4.2.24-1	2.21e-08	4.3900000000000003e-10	1.19e-09	2.93e-10
AX13-9b_LP-DIR-T-998	AX13-9b	AX13-9b_LP-DIR-T	3.1	154.8	-53.8	0	0	0	0	23	854	This study	hargrave 2019-11-03 11:19:09	LT-T-Z:LP-DIR-T	g	998	u	8	273			pmagpy-4.2.24-1	1.74e-08	3.77e-10	8.069999999999999e-10	3.67e-10
AX13-9b_LP-DIR-T-999	AX13-9b	AX13-9b_LP-DIR-T	2.9	158.3	-55.6	0	0	0	0	24	858	This study	hargrave 2019-11-03 17:31:47	LT-T-Z:LP-DIR-T	g	999	u	8	273			pmagpy-4.2.24-1	1.7e-08	5.12e-10	6.3e-10	2.88e-10
AX13-9b_LP-DIR-T-1000	AX13-9b	AX13-9b_LP-DIR-T	2.3	159.4	-55	0	0	0	0	25	873	This study	hargrave 2019-11-15 15:46:55	LT-T-Z:LP-DIR-T	g	1000	u	8	273			pmagpy-4.2.24-1	1.4e-08	3.2599999999999996e-10	3.6799999999999997e-10	2.88e-10
AX13-9b_LP-DIR-T-1001	AX13-9b	AX13-9b_LP-DIR-T	4.3	165.7	-54.6	0	0	0	0	26	888	This study	hargrave 2019-11-16 10:50:10	LT-T-Z:LP-DIR-T	g	1001	u	8	273			pmagpy-4.2.24-1	1.09e-08	2.51e-10	7.23e-10	3.01e-10
AX13-9b_LP-DIR-T-1002	AX13-9b	AX13-9b_LP-DIR-T	4.6	153.3	-55.7	0	0	0	0	27	903	This study	hargrave 2019-11-16 17:25:36	LT-T-Z:LP-DIR-T	g	1002	u	8	273			pmagpy-4.2.24-1	1e-08	1.1400000000000001e-10	7.66e-10	2.0899999999999998e-10
AX13-9b_LP-DIR-T-1003	AX13-9b	AX13-9b_LP-DIR-T	6.2	155.0	-55.2	0	0	0	0	28	918	This study	hargrave 2019-11-23 17:14:29	LT-T-Z:LP-DIR-T	g	1003	u	8	273			pmagpy-4.2.24-1	8.469999999999999e-09	1.94e-10	8.899999999999998e-10	1.53e-10
AX13-9b_LP-DIR-T-1004	AX13-9b	AX13-9b_LP-DIR-T	3	170.3	-55.3	0	0	0	0	29	933	This study	hargrave 2019-12-01 14:43:10	LT-T-Z:LP-DIR-T	g	1004	u	8	273			pmagpy-4.2.24-1	5.47e-09	1.26e-10	2.46e-10	9.4e-11
AX13-9b_LP-DIR-T-1005	AX13-9b	AX13-9b_LP-DIR-T	2.3	41.2	-58.6	0	0	0	0	30	948	This study	hargrave 2019-12-02 13:11:39	LT-T-Z:LP-DIR-T	g	1005	u	8	273			pmagpy-4.2.24-1	9.89e-10	1.41e-11	3.52e-11	1.23e-11
AX13-9b_LP-DIR-T-1006	AX13-9b	AX13-9b_LP-DIR-T	8.2	137.1	1.3	0	0	0	0	31	958	This study	hargrave 2019-12-06 15:32:25	LT-T-Z:LP-DIR-T	g	1006	u	8	273			pmagpy-4.2.24-1	9.32e-10	8.99e-11	9.72e-11	2.7199999999999997e-11
AX13-9b_LP-DIR-T-1007	AX13-9b	AX13-9b_LP-DIR-T	5.6	141.1	0.8	0	0	0	0	32	958	This study	hargrave 2019-12-06 16:05:38	LT-T-Z:LP-DIR-T	g	1007	u	8	273			pmagpy-4.2.24-1	9.379999999999999e-10	5.8200000000000003e-11	7.120000000000001e-11	2.2e-11
AX14-1b_LP-DIR-T-1008	AX14-1b	AX14-1b_LP-DIR-T	1.6	217.9	49.8	0	0	0	0	0	273	This study	hargrave 2019-09-13 19:06:58	LT-NO:LP-DIR-T	g	1008	u	8	273			pmagpy-4.2.24-1	3.24e-07	5.44e-09	6.859999999999998e-09	1.2800000000000001e-09
AX14-1b_LP-DIR-T-1009	AX14-1b	AX14-1b_LP-DIR-T	3.6	218.7	49.7	0	0	0	0	1	373	This study	hargrave 2019-09-20 14:54:03	LT-T-Z:LP-DIR-T	g	1009	u	8	273			pmagpy-4.2.24-1	3.24e-07	1.35e-08	1.49e-08	1.6899999999999995e-09
AX14-1b_LP-DIR-T-1010	AX14-1b	AX14-1b_LP-DIR-T	0.8	220.3	49.5	0	0	0	0	2	423	This study	hargrave 2019-09-21 12:55:41	LT-T-Z:LP-DIR-T	g	1010	u	8	273			pmagpy-4.2.24-1	3.2100000000000003e-07	2.1899999999999997e-09	3.429999999999999e-09	1.6899999999999995e-09
AX14-1b_LP-DIR-T-1011	AX14-1b	AX14-1b_LP-DIR-T	0.7	220.5	49.2	0	0	0	0	3	473	This study	hargrave 2019-09-21 18:37:21	LT-T-Z:LP-DIR-T	g	1011	u	8	273			pmagpy-4.2.24-1	3.16e-07	2.54e-09	3.02e-09	1.7600000000000001e-09
AX14-1b_LP-DIR-T-1012	AX14-1b	AX14-1b_LP-DIR-T	2.1	218.5	49.2	0	0	0	0	4	523	This study	hargrave 2019-09-22 15:55:23	LT-T-Z:LP-DIR-T	g	1012	u	8	273			pmagpy-4.2.24-1	3.13e-07	9.24e-09	6.74e-09	1.58e-09
AX14-1b_LP-DIR-T-1013	AX14-1b	AX14-1b_LP-DIR-T	1.7	219.4	49.5	0	0	0	0	5	573	This study	hargrave 2019-09-27 14:04:12	LT-T-Z:LP-DIR-T	g	1013	u	8	273			pmagpy-4.2.24-1	3.05e-07	5.5399999999999995e-09	6.859999999999998e-09	1.23e-09
AX14-1b_LP-DIR-T-1014	AX14-1b	AX14-1b_LP-DIR-T	0.7	220.7	48.8	0	0	0	0	6	623	This study	hargrave 2019-09-28 11:12:42	LT-T-Z:LP-DIR-T	g	1014	u	8	273			pmagpy-4.2.24-1	3.01e-07	2.8300000000000004e-09	1.9699999999999996e-09	2.22e-09
AX14-1b_LP-DIR-T-1015	AX14-1b	AX14-1b_LP-DIR-T	1.1	219.8	48.7	0	0	0	0	7	673	This study	hargrave 2019-09-28 18:08:57	LT-T-Z:LP-DIR-T	g	1015	u	8	273			pmagpy-4.2.24-1	2.91e-07	4.89e-09	1.87e-09	2.23e-09
AX14-1b_LP-DIR-T-1016	AX14-1b	AX14-1b_LP-DIR-T	3.1	220.1	48.6	0	0	0	0	8	723	This study	hargrave 2019-09-29 15:41:47	LT-T-Z:LP-DIR-T	g	1016	u	8	273			pmagpy-4.2.24-1	2.72e-07	1.07e-08	1.02e-08	1.7699999999999999e-09
AX14-1b_LP-DIR-T-1017	AX14-1b	AX14-1b_LP-DIR-T	1.8	219.3	49.4	0	0	0	0	9	748	This study	hargrave 2019-10-04 13:08:51	LT-T-Z:LP-DIR-T	g	1017	u	8	273			pmagpy-4.2.24-1	2.62e-07	2.31e-09	7.440000000000002e-09	2.21e-09
AX14-1b_LP-DIR-T-1018	AX14-1b	AX14-1b_LP-DIR-T	1.8	219.4	49.6	0	0	0	0	10	773	This study	hargrave 2019-10-04 19:42:25	LT-T-Z:LP-DIR-T	g	1018	u	8	273			pmagpy-4.2.24-1	2.3100000000000002e-07	6.03e-09	3.5399999999999998e-09	1.7600000000000001e-09
AX14-1b_LP-DIR-T-1019	AX14-1b	AX14-1b_LP-DIR-T	0.9	219.5	49.2	0	0	0	0	11	793	This study	hargrave 2019-10-06 12:32:52	LT-T-Z:LP-DIR-T	g	1019	u	8	273			pmagpy-4.2.24-1	1.98e-07	1.27e-09	2.57e-09	1.51e-09
AX14-1b_LP-DIR-T-1020	AX14-1b	AX14-1b_LP-DIR-T	0.7	219.8	45.6	0	0	0	0	12	813	This study	hargrave 2019-10-06 18:56:48	LT-T-Z:LP-DIR-T	g	1020	u	8	273			pmagpy-4.2.24-1	1.06e-07	7.76e-10	9.35e-10	6.900000000000001e-10
AX14-1b_LP-DIR-T-1021	AX14-1b	AX14-1b_LP-DIR-T	0.6	217.8	46	0	0	0	0	13	818	This study	hargrave 2019-10-14 15:26:15	LT-T-Z:LP-DIR-T	g	1021	u	8	273			pmagpy-4.2.24-1	9.75e-08	8.08e-10	6.49e-10	4.71e-10
AX14-1b_LP-DIR-T-1022	AX14-1b	AX14-1b_LP-DIR-T	0.6	216.7	45.9	0	0	0	0	14	823	This study	hargrave 2019-10-19 13:59:48	LT-T-Z:LP-DIR-T	g	1022	u	8	273			pmagpy-4.2.24-1	8.470000000000001e-08	7.649999999999999e-10	7.240000000000001e-10	3.48e-10
AX14-1b_LP-DIR-T-1023	AX14-1b	AX14-1b_LP-DIR-T	1	219.2	44.6	0	0	0	0	15	828	This study	hargrave 2019-10-20 11:06:30	LT-T-Z:LP-DIR-T	g	1023	u	8	273			pmagpy-4.2.24-1	6.15e-08	7.75e-10	6.59e-10	5.64e-10
AX14-1b_LP-DIR-T-1024	AX14-1b	AX14-1b_LP-DIR-T	1.6	221.3	45.2	0	0	0	0	16	833	This study	hargrave 2019-10-20 17:47:17	LT-T-Z:LP-DIR-T	g	1024	u	8	273			pmagpy-4.2.24-1	3.9700000000000005e-08	8.849999999999998e-10	5.58e-10	5.170000000000001e-10
AX14-1b_LP-DIR-T-1025	AX14-1b	AX14-1b_LP-DIR-T	2.6	219.5	45.2	0	0	0	0	17	838	This study	hargrave 2019-10-21 12:50:39	LT-T-Z:LP-DIR-T	g	1025	u	8	273			pmagpy-4.2.24-1	3.3599999999999996e-08	9.379999999999999e-10	1.0800000000000002e-09	6.08e-10
AX14-1b_LP-DIR-T-1026	AX14-1b	AX14-1b_LP-DIR-T	2.4	225.0	44.6	0	0	0	0	18	841	This study	hargrave 2019-10-21 19:32:19	LT-T-Z:LP-DIR-T	g	1026	u	8	273			pmagpy-4.2.24-1	2.69e-08	1.0300000000000002e-09	5.09e-10	4.09e-10
AX14-1b_LP-DIR-T-1027	AX14-1b	AX14-1b_LP-DIR-T	4.7	228.7	44	0	0	0	0	19	843	This study	hargrave 2019-10-25 16:25:08	LT-T-Z:LP-DIR-T	g	1027	u	8	273			pmagpy-4.2.24-1	2.49e-08	1.4400000000000002e-09	1.52e-09	1.73e-10
AX14-1b_LP-DIR-T-1028	AX14-1b	AX14-1b_LP-DIR-T	1.7	220.1	42.4	0	0	0	0	20	848	This study	hargrave 2019-10-26 10:54:43	LT-T-Z:LP-DIR-T	g	1028	u	8	273			pmagpy-4.2.24-1	2.13e-08	4.99e-10	3.3300000000000004e-10	2.64e-10
AX14-1b_LP-DIR-T-1029	AX14-1b	AX14-1b_LP-DIR-T	2.1	221.6	42.3	0	0	0	0	21	850	This study	hargrave 2019-11-01 15:12:26	LT-T-Z:LP-DIR-T	g	1029	u	8	273			pmagpy-4.2.24-1	2.08e-08	3.51e-10	6.02e-10	3.67e-10
AX14-1b_LP-DIR-T-1030	AX14-1b	AX14-1b_LP-DIR-T	2	222.6	44.2	0	0	0	0	22	852	This study	hargrave 2019-11-02 12:59:09	LT-T-Z:LP-DIR-T	g	1030	u	8	273			pmagpy-4.2.24-1	1.98e-08	2.46e-10	5.33e-10	4.12e-10
AX14-1b_LP-DIR-T-1031	AX14-1b	AX14-1b_LP-DIR-T	3.1	221.9	47.2	0	0	0	0	23	854	This study	hargrave 2019-11-03 11:20:42	LT-T-Z:LP-DIR-T	g	1031	u	8	273			pmagpy-4.2.24-1	1.79e-08	3.77e-10	8.23e-10	4.11e-10
AX14-1b_LP-DIR-T-1032	AX14-1b	AX14-1b_LP-DIR-T	1.4	228.5	47.2	0	0	0	0	24	858	This study	hargrave 2019-11-03 17:33:01	LT-T-Z:LP-DIR-T	g	1032	u	8	273			pmagpy-4.2.24-1	1.8e-08	2.52e-10	2.98e-10	3.01e-10
AX14-1b_LP-DIR-T-1033	AX14-1b	AX14-1b_LP-DIR-T	1.9	226.9	42.7	0	0	0	0	25	873	This study	hargrave 2019-11-15 15:48:26	LT-T-Z:LP-DIR-T	g	1033	u	8	273			pmagpy-4.2.24-1	1.54e-08	2.51e-10	4.12e-10	2.43e-10
AX14-1b_LP-DIR-T-1034	AX14-1b	AX14-1b_LP-DIR-T	1.7	234.0	45.8	0	0	0	0	26	888	This study	hargrave 2019-11-16 10:51:42	LT-T-Z:LP-DIR-T	g	1034	u	8	273			pmagpy-4.2.24-1	8.590000000000001e-09	1.1599999999999999e-10	1.52e-10	2e-10
AX14-1b_LP-DIR-T-1035	AX14-1b	AX14-1b_LP-DIR-T	2	221.5	46.4	0	0	0	0	27	903	This study	hargrave 2019-11-16 17:27:07	LT-T-Z:LP-DIR-T	g	1035	u	8	273			pmagpy-4.2.24-1	5.16e-09	9.45e-11	9.84e-11	1.28e-10
AX14-1b_LP-DIR-T-1036	AX14-1b	AX14-1b_LP-DIR-T	2	247.9	53.9	0	0	0	0	28	918	This study	hargrave 2019-11-23 17:16:01	LT-T-Z:LP-DIR-T	g	1036	u	8	273			pmagpy-4.2.24-1	4.31e-09	8.13e-11	1.38e-10	1.4499999999999994e-11
AX14-1b_LP-DIR-T-1037	AX14-1b	AX14-1b_LP-DIR-T	10	267.8	5.3	0	0	0	0	29	933	This study	hargrave 2019-12-01 14:44:41	LT-T-Z:LP-DIR-T	g	1037	u	8	273			pmagpy-4.2.24-1	1.4400000000000002e-09	2.51e-10	8.17e-11	9.66e-12
AX14-1b_LP-DIR-T-1038	AX14-1b	AX14-1b_LP-DIR-T	3.1	29.0	14.8	0	0	0	0	30	948	This study	hargrave 2019-12-02 13:13:11	LT-T-Z:LP-DIR-T	g	1038	u	8	273			pmagpy-4.2.24-1	1.4099999999999999e-09	7.779999999999999e-11	3.12e-11	7.42e-11
AX14-1b_LP-DIR-T-1039	AX14-1b	AX14-1b_LP-DIR-T	7.8	195.8	14.4	0	0	0	0	31	958	This study	hargrave 2019-12-06 15:33:56	LT-T-Z:LP-DIR-T	g	1039	u	8	273			pmagpy-4.2.24-1	1.2e-09	3.59e-11	1.5699999999999997e-10	4.19e-11
AX14-2b_LP-DIR-T-1040	AX14-2b	AX14-2b_LP-DIR-T	2	200.8	37.1	0	0	0	0	0	273	This study	hargrave 2019-09-13 19:08:36	LT-NO:LP-DIR-T	g	1040	u	8	273			pmagpy-4.2.24-1	2.7600000000000004e-07	5.889999999999999e-09	1.4800000000000005e-09	7.48e-09
AX14-2b_LP-DIR-T-1041	AX14-2b	AX14-2b_LP-DIR-T	2.8	204.7	37.6	0	0	0	0	1	373	This study	hargrave 2019-09-20 14:55:22	LT-T-Z:LP-DIR-T	g	1041	u	8	273			pmagpy-4.2.24-1	2.7600000000000004e-07	1.9699999999999996e-09	1.2e-08	6.0499999999999996e-09
AX14-2b_LP-DIR-T-1042	AX14-2b	AX14-2b_LP-DIR-T	2.7	205.9	37.4	0	0	0	0	2	423	This study	hargrave 2019-09-21 12:56:52	LT-T-Z:LP-DIR-T	g	1042	u	8	273			pmagpy-4.2.24-1	2.74e-07	2.72e-09	1.18e-08	5.02e-09
AX14-2b_LP-DIR-T-1043	AX14-2b	AX14-2b_LP-DIR-T	4	204.8	37.1	0	0	0	0	3	473	This study	hargrave 2019-09-21 18:38:35	LT-T-Z:LP-DIR-T	g	1043	u	8	273			pmagpy-4.2.24-1	2.67e-07	1.26e-08	1.31e-08	5.43e-09
AX14-2b_LP-DIR-T-1044	AX14-2b	AX14-2b_LP-DIR-T	2.6	205.0	36.7	0	0	0	0	4	523	This study	hargrave 2019-09-22 15:56:35	LT-T-Z:LP-DIR-T	g	1044	u	8	273			pmagpy-4.2.24-1	2.64e-07	3.2e-09	9.99e-09	6.04e-09
AX14-2b_LP-DIR-T-1045	AX14-2b	AX14-2b_LP-DIR-T	2.6	207.0	36.7	0	0	0	0	5	573	This study	hargrave 2019-09-27 15:43:16	LT-T-Z:LP-DIR-T	g	1045	u	8	273			pmagpy-4.2.24-1	2.55e-07	8.320000000000001e-09	6.38e-09	5.44e-09
AX14-2b_LP-DIR-T-1046	AX14-2b	AX14-2b_LP-DIR-T	2.9	209.3	36.3	0	0	0	0	6	623	This study	hargrave 2019-09-28 11:15:03	LT-T-Z:LP-DIR-T	g	1046	u	8	273			pmagpy-4.2.24-1	2.4899999999999997e-07	1.3900000000000002e-09	1.14e-08	5.23e-09
AX14-2b_LP-DIR-T-1047	AX14-2b	AX14-2b_LP-DIR-T	2.6	208.2	36	0	0	0	0	7	673	This study	hargrave 2019-09-28 18:10:15	LT-T-Z:LP-DIR-T	g	1047	u	8	273			pmagpy-4.2.24-1	2.39e-07	2.7500000000000002e-09	8.55e-09	6.4e-09
AX14-2b_LP-DIR-T-1048	AX14-2b	AX14-2b_LP-DIR-T	4.6	212.3	35.9	0	0	0	0	8	723	This study	hargrave 2019-09-29 15:43:04	LT-T-Z:LP-DIR-T	g	1048	u	8	273			pmagpy-4.2.24-1	2.19e-07	1.23e-08	1.07e-08	6.34e-09
AX14-2b_LP-DIR-T-1049	AX14-2b	AX14-2b_LP-DIR-T	1.7	210.0	35.5	0	0	0	0	9	748	This study	hargrave 2019-10-04 13:10:26	LT-T-Z:LP-DIR-T	g	1049	u	8	273			pmagpy-4.2.24-1	2.07e-07	3.7200000000000004e-09	1.8e-09	4.43e-09
AX14-2b_LP-DIR-T-1050	AX14-2b	AX14-2b_LP-DIR-T	3.5	208.1	36.6	0	0	0	0	10	773	This study	hargrave 2019-10-04 19:44:00	LT-T-Z:LP-DIR-T	g	1050	u	8	273			pmagpy-4.2.24-1	1.7899999999999995e-07	4.27e-09	9.98e-09	2.0499999999999997e-09
AX14-2b_LP-DIR-T-1051	AX14-2b	AX14-2b_LP-DIR-T	1.5	201.7	36.7	0	0	0	0	11	793	This study	hargrave 2019-10-06 12:34:27	LT-T-Z:LP-DIR-T	g	1051	u	8	273			pmagpy-4.2.24-1	1.6e-07	1.7300000000000004e-09	3.8200000000000005e-09	1.15e-09
AX14-2b_LP-DIR-T-1052	AX14-2b	AX14-2b_LP-DIR-T	2.7	206.0	35.9	0	0	0	0	12	813	This study	hargrave 2019-10-06 18:58:23	LT-T-Z:LP-DIR-T	g	1052	u	8	273			pmagpy-4.2.24-1	1.2199999999999998e-07	2.2e-09	5.2e-09	1.24e-09
AX14-2b_LP-DIR-T-1053	AX14-2b	AX14-2b_LP-DIR-T	2.4	204.8	36.4	0	0	0	0	13	818	This study	hargrave 2019-10-14 15:27:54	LT-T-Z:LP-DIR-T	g	1053	u	8	273			pmagpy-4.2.24-1	1.08e-07	1.3400000000000001e-09	4.08e-09	1.65e-09
AX14-2b_LP-DIR-T-1054	AX14-2b	AX14-2b_LP-DIR-T	1.8	204.1	35.5	0	0	0	0	14	823	This study	hargrave 2019-10-19 14:01:24	LT-T-Z:LP-DIR-T	g	1054	u	8	273			pmagpy-4.2.24-1	9.58e-08	1.7000000000000001e-09	1.13e-09	2.35e-09
AX14-2b_LP-DIR-T-1055	AX14-2b	AX14-2b_LP-DIR-T	4.4	205.5	35.5	0	0	0	0	15	828	This study	hargrave 2019-10-20 11:08:05	LT-T-Z:LP-DIR-T	g	1055	u	8	273			pmagpy-4.2.24-1	5.91e-08	1.23e-09	4.220000000000001e-09	1.3300000000000002e-09
AX14-2b_LP-DIR-T-1056	AX14-2b	AX14-2b_LP-DIR-T	3	205.4	34.6	0	0	0	0	16	833	This study	hargrave 2019-10-20 17:48:53	LT-T-Z:LP-DIR-T	g	1056	u	8	273			pmagpy-4.2.24-1	3.43e-08	7.79e-10	1.35e-09	1.09e-09
AX14-2b_LP-DIR-T-1057	AX14-2b	AX14-2b_LP-DIR-T	5.5	210.2	36.2	0	0	0	0	17	838	This study	hargrave 2019-10-21 12:52:15	LT-T-Z:LP-DIR-T	g	1057	u	8	273			pmagpy-4.2.24-1	2.93e-08	9.9e-10	2.51e-09	9.45e-10
AX14-2b_LP-DIR-T-1058	AX14-2b	AX14-2b_LP-DIR-T	3.1	210.6	35.4	0	0	0	0	18	841	This study	hargrave 2019-10-21 19:33:54	LT-T-Z:LP-DIR-T	g	1058	u	8	273			pmagpy-4.2.24-1	2.3100000000000002e-08	6.84e-10	8.160000000000001e-10	7.45e-10
AX14-2b_LP-DIR-T-1059	AX14-2b	AX14-2b_LP-DIR-T	2.5	211.2	38.2	0	0	0	0	19	843	This study	hargrave 2019-10-25 16:26:44	LT-T-Z:LP-DIR-T	g	1059	u	8	273			pmagpy-4.2.24-1	2.12e-08	3.4700000000000004e-10	8.43e-10	3.04e-10
AX14-2b_LP-DIR-T-1060	AX14-2b	AX14-2b_LP-DIR-T	5	211.8	36.4	0	0	0	0	20	848	This study	hargrave 2019-10-26 10:56:19	LT-T-Z:LP-DIR-T	g	1060	u	8	273			pmagpy-4.2.24-1	2.02e-08	9.189999999999999e-10	1.5299999999999999e-09	2.87e-10
AX14-2b_LP-DIR-T-1061	AX14-2b	AX14-2b_LP-DIR-T	4.2	207.8	33.3	0	0	0	0	21	850	This study	hargrave 2019-11-01 15:14:02	LT-T-Z:LP-DIR-T	g	1061	u	8	273			pmagpy-4.2.24-1	1.82e-08	3.57e-10	1.07e-09	7.689999999999999e-10
AX14-2b_LP-DIR-T-1062	AX14-2b	AX14-2b_LP-DIR-T	5.5	210.3	39.2	0	0	0	0	22	852	This study	hargrave 2019-11-02 13:00:45	LT-T-Z:LP-DIR-T	g	1062	u	8	273			pmagpy-4.2.24-1	1.71e-08	3.9100000000000005e-10	1.4800000000000005e-09	7.049999999999999e-10
AX14-2b_LP-DIR-T-1063	AX14-2b	AX14-2b_LP-DIR-T	2.5	211.7	36.9	0	0	0	0	23	854	This study	hargrave 2019-11-03 11:22:18	LT-T-Z:LP-DIR-T	g	1063	u	8	273			pmagpy-4.2.24-1	1.7e-08	2.64e-10	5.69e-10	4.71e-10
AX14-2b_LP-DIR-T-1064	AX14-2b	AX14-2b_LP-DIR-T	3	217.5	36.5	0	0	0	0	24	858	This study	hargrave 2019-11-03 17:34:19	LT-T-Z:LP-DIR-T	g	1064	u	8	273			pmagpy-4.2.24-1	1.52e-08	2.6000000000000003e-10	5.62e-10	5.93e-10
AX14-2b_LP-DIR-T-1065	AX14-2b	AX14-2b_LP-DIR-T	3.8	212.1	36.3	0	0	0	0	25	873	This study	hargrave 2019-11-15 15:50:01	LT-T-Z:LP-DIR-T	g	1065	u	8	273			pmagpy-4.2.24-1	1.29e-08	2.0799999999999998e-10	6.98e-10	4.75e-10
AX14-2b_LP-DIR-T-1066	AX14-2b	AX14-2b_LP-DIR-T	2.3	233.8	49	0	0	0	0	26	888	This study	hargrave 2019-11-16 10:53:18	LT-T-Z:LP-DIR-T	g	1066	u	8	273			pmagpy-4.2.24-1	6.23e-09	2.18e-10	7.950000000000001e-11	9.04e-11
AX14-2b_LP-DIR-T-1067	AX14-2b	AX14-2b_LP-DIR-T	5.5	225.8	34	0	0	0	0	27	903	This study	hargrave 2019-11-16 17:28:43	LT-T-Z:LP-DIR-T	g	1067	u	8	273			pmagpy-4.2.24-1	2.85e-09	1.42e-10	2.18e-10	1e-10
AX14-2b_LP-DIR-T-1068	AX14-2b	AX14-2b_LP-DIR-T	3.3	299.6	67.8	0	0	0	0	28	918	This study	hargrave 2019-11-23 17:17:38	LT-T-Z:LP-DIR-T	g	1068	u	8	273			pmagpy-4.2.24-1	1.46e-09	8.240000000000001e-11	2.62e-11	2.34e-11
AX14-2b_LP-DIR-T-1069	AX14-2b	AX14-2b_LP-DIR-T	7.7	306.9	42.9	0	0	0	0	29	933	This study	hargrave 2019-12-01 14:46:18	LT-T-Z:LP-DIR-T	g	1069	u	8	273			pmagpy-4.2.24-1	5.72e-10	2.5500000000000002e-11	3.51e-11	6.690000000000001e-11
