tab	ages
age	location	site	sample	specimen	age_unit	citations	method_codes
1092					Ma	This study	
>>>>>>>>>>
tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Beaver Bay complex	1092	1091.83	1091.61	Ma	47.2	47.2	268.6	268.6	Igneous:Intrusive	Diabase	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	specimen	experiment	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
BD14-5a_LP-DIR-T-1472	BD14-5a	BD14-5a_LP-DIR-T	1.8	170.3	55.8	0	0	0	0	13	818	This study	hargrave 2020-09-23 16:13:00	LT-T-Z:LP-DIR-T	g	1472	u	8	273			pmagpy-4.2.24-1	3.38e-07	5.560000000000001e-09	8.72e-09	3.42e-09
BD14-5a_LP-DIR-T-1473	BD14-5a	BD14-5a_LP-DIR-T	1.1	165.2	56.2	0	0	0	0	14	823	This study	hargrave 2020-09-24 12:39:52	LT-T-Z:LP-DIR-T	g	1473	u	8	273			pmagpy-4.2.24-1	2.63e-07	3.91e-09	2.09e-09	2.5e-09
BD14-5a_LP-DIR-T-1474	BD14-5a	BD14-5a_LP-DIR-T	0.9	164.2	56.5	0	0	0	0	15	829	This study	hargrave 2020-09-25 11:00:50	LT-T-Z:LP-DIR-T	g	1474	u	8	273			pmagpy-4.2.24-1	1.96e-07	2.43e-09	1.1199999999999999e-09	1.88e-09
BD14-5a_LP-DIR-T-1475	BD14-5a	BD14-5a_LP-DIR-T	1.9	161.8	57.6	0	0	0	0	16	834	This study	hargrave 2020-09-25 18:36:45	LT-T-Z:LP-DIR-T	g	1475	u	8	273			pmagpy-4.2.24-1	1.48e-07	2.36e-09	4.020000000000001e-09	1.32e-09
BD14-5a_LP-DIR-T-1476	BD14-5a	BD14-5a_LP-DIR-T	1.6	162.9	56.6	0	0	0	0	17	839	This study	hargrave 2020-09-28 13:27:26	LT-T-Z:LP-DIR-T	g	1476	u	8	273			pmagpy-4.2.24-1	1.26e-07	1.87e-09	2.8399999999999997e-09	1.0499999999999999e-09
BD14-5a_LP-DIR-T-1477	BD14-5a	BD14-5a_LP-DIR-T	1.3	158.5	56.6	0	0	0	0	18	843	This study	hargrave 2020-09-29 11:44:27	LT-T-Z:LP-DIR-T	g	1477	u	8	273			pmagpy-4.2.24-1	8.75e-08	6.62e-10	1.94e-09	3.9699999999999997e-10
BD14-5a_LP-DIR-T-1478	BD14-5a	BD14-5a_LP-DIR-T	1.6	156.9	57.6	0	0	0	0	19	848	This study	hargrave 2020-09-29 17:32:59	LT-T-Z:LP-DIR-T	g	1478	u	8	273			pmagpy-4.2.24-1	6.38e-08	1.24e-09	1.36e-09	4.38e-10
BD14-5a_LP-DIR-T-1479	BD14-5a	BD14-5a_LP-DIR-T	2.4	159.9	51.6	0	0	0	0	20	853	This study	hargrave 2020-09-30 13:06:26	LT-T-Z:LP-DIR-T	g	1479	u	8	273			pmagpy-4.2.24-1	4.66e-08	1.82e-09	1.21e-09	3.61e-10
BD14-5a_LP-DIR-T-1480	BD14-5a	BD14-5a_LP-DIR-T	2.2	146.7	64.3	0	0	0	0	21	863	This study	hargrave 2020-09-30 19:26:20	LT-T-Z:LP-DIR-T	g	1480	u	8	273			pmagpy-4.2.24-1	2.8199999999999998e-08	3.6400000000000004e-10	1.15e-09	5.78e-10
BD14-5a_LP-DIR-T-1481	BD14-5a	BD14-5a_LP-DIR-T	1.4	135.9	57.7	0	0	0	0	22	873	This study	hargrave 2020-10-01 13:46:49	LT-T-Z:LP-DIR-T	g	1481	u	8	273			pmagpy-4.2.24-1	1.98e-08	2.2800000000000001e-10	6.72e-10	4.42e-10
BD14-5a_LP-DIR-T-1482	BD14-5a	BD14-5a_LP-DIR-T	13.7	265.1	29.2	0	0	0	0	23	893	This study	hargrave 2020-10-02 12:31:06	LT-T-Z:LP-DIR-T	g	1482	u	8	273			pmagpy-4.2.24-1	2.8399999999999997e-09	4.68e-10	4.3700000000000004e-10	3.17e-10
BD14-6a_LP-DIR-T-1483	BD14-6a	BD14-6a_LP-DIR-T	1.1	158.5	49.3	0	0	0	0	0	273	This study	hargrave 2020-09-03 18:44:13	LT-NO:LP-DIR-T	g	1483	u	8	273			pmagpy-4.2.24-1	3.81e-06	3.63e-08	5.25e-08	4.1399999999999994e-08
BD14-6a_LP-DIR-T-1484	BD14-6a	BD14-6a_LP-DIR-T	2.3	156.7	49.7	0	0	0	0	1	423	This study	hargrave 2020-09-04 15:15:33	LT-T-Z:LP-DIR-T	g	1484	u	8	273			pmagpy-4.2.24-1	3.46e-06	9.679999999999999e-08	9.449999999999999e-08	3.63e-08
BD14-6a_LP-DIR-T-1485	BD14-6a	BD14-6a_LP-DIR-T	1.7	158.8	49.6	0	0	0	0	2	573	This study	hargrave 2020-09-07 12:37:41	LT-T-Z:LP-DIR-T	g	1485	u	8	273			pmagpy-4.2.24-1	3.38e-06	1.62e-08	9.42e-08	2.61e-08
BD14-6a_LP-DIR-T-1486	BD14-6a	BD14-6a_LP-DIR-T	1.6	156.5	50.5	0	0	0	0	3	573	This study	hargrave 2020-09-12 11:52:35	LT-T-Z:LP-DIR-T	g	1486	u	8	273			pmagpy-4.2.24-1	2.36e-06	3.7e-08	5.03e-08	1.4299999999999999e-08
BD14-6a_LP-DIR-T-1487	BD14-6a	BD14-6a_LP-DIR-T	1.5	154.7	50.2	0	0	0	0	4	623	This study	hargrave 2020-09-14 09:23:21	LT-T-Z:LP-DIR-T	g	1487	u	8	273			pmagpy-4.2.24-1	2.06e-06	2.49e-08	4.6500000000000006e-08	1.1499999999999999e-08
BD14-6a_LP-DIR-T-1488	BD14-6a	BD14-6a_LP-DIR-T	0.9	152.7	50.4	0	0	0	0	5	673	This study	hargrave 2020-09-14 15:13:34	LT-T-Z:LP-DIR-T	g	1488	u	8	273			pmagpy-4.2.24-1	1.8e-06	1.22e-08	2.5299999999999998e-08	9.07e-09
BD14-6a_LP-DIR-T-1489	BD14-6a	BD14-6a_LP-DIR-T	4.1	155.0	50.8	0	0	0	0	6	698	This study	hargrave 2020-09-15 11:39:04	LT-T-Z:LP-DIR-T	g	1489	u	8	273			pmagpy-4.2.24-1	1.61e-06	5.019999999999999e-08	1.04e-07	8.14e-09
BD14-6a_LP-DIR-T-1490	BD14-6a	BD14-6a_LP-DIR-T	2.5	153.3	50.5	0	0	0	0	7	723	This study	hargrave 2020-09-16 14:03:25	LT-T-Z:LP-DIR-T	g	1490	u	8	273			pmagpy-4.2.24-1	1.47e-06	1.97e-08	6.03e-08	1.02e-08
BD14-6a_LP-DIR-T-1491	BD14-6a	BD14-6a_LP-DIR-T	0.9	148.5	50.8	0	0	0	0	8	748	This study	hargrave 2020-09-17 11:07:35	LT-T-Z:LP-DIR-T	g	1491	u	8	273			pmagpy-4.2.24-1	1.31e-06	1.6399999999999998e-08	1.1899999999999999e-08	8.16e-09
BD14-6a_LP-DIR-T-1492	BD14-6a	BD14-6a_LP-DIR-T	1.1	149.6	51	0	0	0	0	9	773	This study	hargrave 2020-09-17 19:19:29	LT-T-Z:LP-DIR-T	g	1492	u	8	273			pmagpy-4.2.24-1	1.13e-06	5.28e-09	1.88e-08	9.61e-09
BD14-6a_LP-DIR-T-1493	BD14-6a	BD14-6a_LP-DIR-T	1.1	151.3	51.6	0	0	0	0	10	793	This study	hargrave 2020-09-18 15:27:47	LT-T-Z:LP-DIR-T	g	1493	u	8	273			pmagpy-4.2.24-1	9.32e-07	1.46e-08	5.31e-09	7.69e-09
BD14-6a_LP-DIR-T-1494	BD14-6a	BD14-6a_LP-DIR-T	2.1	147.3	51.1	0	0	0	0	11	803	This study	hargrave 2020-09-21 16:17:15	LT-T-Z:LP-DIR-T	g	1494	u	8	273			pmagpy-4.2.24-1	8e-07	2.18e-08	1.78e-08	6.75e-09
BD14-6a_LP-DIR-T-1495	BD14-6a	BD14-6a_LP-DIR-T	2.1	146.8	51.6	0	0	0	0	12	813	This study	hargrave 2020-09-22 12:23:25	LT-T-Z:LP-DIR-T	g	1495	u	8	273			pmagpy-4.2.24-1	6.01e-07	1.7e-08	1.37e-08	5.2600000000000004e-09
BD14-6a_LP-DIR-T-1496	BD14-6a	BD14-6a_LP-DIR-T	0.9	143.0	52.5	0	0	0	0	13	818	This study	hargrave 2020-09-23 16:15:17	LT-T-Z:LP-DIR-T	g	1496	u	8	273			pmagpy-4.2.24-1	4.94e-07	3.2600000000000003e-09	5.93e-09	4.04e-09
BD14-6a_LP-DIR-T-1497	BD14-6a	BD14-6a_LP-DIR-T	1.2	143.5	52.3	0	0	0	0	14	823	This study	hargrave 2020-09-24 12:41:06	LT-T-Z:LP-DIR-T	g	1497	u	8	273			pmagpy-4.2.24-1	3.96e-07	1.58e-09	7.780000000000001e-09	3.32e-09
BD14-6a_LP-DIR-T-1498	BD14-6a	BD14-6a_LP-DIR-T	1.1	143.9	52.7	0	0	0	0	15	829	This study	hargrave 2020-09-25 11:02:17	LT-T-Z:LP-DIR-T	g	1498	u	8	273			pmagpy-4.2.24-1	3e-07	3.55e-09	3.510000000000001e-09	3.1e-09
BD14-6a_LP-DIR-T-1499	BD14-6a	BD14-6a_LP-DIR-T	0.6	136.4	53.5	0	0	0	0	16	834	This study	hargrave 2020-09-25 18:38:12	LT-T-Z:LP-DIR-T	g	1499	u	8	273			pmagpy-4.2.24-1	2.22e-07	1.95e-09	6.1e-10	1.3900000000000002e-09
BD14-6a_LP-DIR-T-1500	BD14-6a	BD14-6a_LP-DIR-T	0.6	137.3	54.3	0	0	0	0	17	839	This study	hargrave 2020-09-28 13:28:53	LT-T-Z:LP-DIR-T	g	1500	u	8	273			pmagpy-4.2.24-1	1.85e-07	1.26e-09	8.92e-10	1.2e-09
BD14-6a_LP-DIR-T-1501	BD14-6a	BD14-6a_LP-DIR-T	0.7	135.1	53.1	0	0	0	0	18	843	This study	hargrave 2020-09-29 11:45:40	LT-T-Z:LP-DIR-T	g	1501	u	8	273			pmagpy-4.2.24-1	1.28e-07	1.31e-09	1.09e-09	5.62e-10
BD14-6a_LP-DIR-T-1502	BD14-6a	BD14-6a_LP-DIR-T	0.9	133.2	53.4	0	0	0	0	19	848	This study	hargrave 2020-09-29 17:34:11	LT-T-Z:LP-DIR-T	g	1502	u	8	273			pmagpy-4.2.24-1	9.519999999999999e-08	1.13e-09	1.16e-09	4.86e-10
BD14-6a_LP-DIR-T-1503	BD14-6a	BD14-6a_LP-DIR-T	1.4	126.9	53.1	0	0	0	0	20	853	This study	hargrave 2020-09-30 13:07:39	LT-T-Z:LP-DIR-T	g	1503	u	8	273			pmagpy-4.2.24-1	7.18e-08	1.54e-09	1.18e-09	4.34e-10
BD14-6a_LP-DIR-T-1504	BD14-6a	BD14-6a_LP-DIR-T	2.7	126.3	48.8	0	0	0	0	21	863	This study	hargrave 2020-09-30 19:27:29	LT-T-Z:LP-DIR-T	g	1504	u	8	273			pmagpy-4.2.24-1	4.24e-08	1.07e-09	1.8299999999999999e-09	4.05e-10
BD14-6a_LP-DIR-T-1505	BD14-6a	BD14-6a_LP-DIR-T	2	134.4	53.1	0	0	0	0	22	873	This study	hargrave 2020-10-01 13:47:59	LT-T-Z:LP-DIR-T	g	1505	u	8	273			pmagpy-4.2.24-1	3.23e-08	1.09e-09	5.43e-10	4.19e-10
BD14-6a_LP-DIR-T-1506	BD14-6a	BD14-6a_LP-DIR-T	4.2	175.2	86.6	0	0	0	0	23	893	This study	hargrave 2020-10-02 12:32:17	LT-T-Z:LP-DIR-T	g	1506	u	8	273			pmagpy-4.2.24-1	5.8099999999999996e-09	2.36e-10	3.69e-10	2.13e-10
BD14-7a_LP-DIR-T-1507	BD14-7a	BD14-7a_LP-DIR-T	3.6	299.7	53.2	0	0	0	0	0	273	This study	hargrave 2020-09-03 18:45:41	LT-NO:LP-DIR-T	g	1507	u	8	273			pmagpy-4.2.24-1	1.34e-05	7.520000000000002e-07	3.96e-07	6.950000000000001e-08
BD14-7a_LP-DIR-T-1508	BD14-7a	BD14-7a_LP-DIR-T	1.2	304.7	53.3	0	0	0	0	1	423	This study	hargrave 2020-09-04 15:17:02	LT-T-Z:LP-DIR-T	g	1508	u	8	273			pmagpy-4.2.24-1	1.26e-05	2.25e-07	1.3900000000000001e-07	8.39e-08
BD14-7a_LP-DIR-T-1509	BD14-7a	BD14-7a_LP-DIR-T	0.5	302.9	53.3	0	0	0	0	2	573	This study	hargrave 2020-09-07 12:39:10	LT-T-Z:LP-DIR-T	g	1509	u	8	273			pmagpy-4.2.24-1	1.24e-05	7.4e-08	5.6e-08	6.25e-08
BD14-7a_LP-DIR-T-1510	BD14-7a	BD14-7a_LP-DIR-T	1.7	303.1	53.3	0	0	0	0	3	573	This study	hargrave 2020-09-12 11:53:48	LT-T-Z:LP-DIR-T	g	1510	u	8	273			pmagpy-4.2.24-1	9.38e-06	2.0899999999999998e-07	1.8100000000000002e-07	3.69e-08
BD14-7a_LP-DIR-T-1511	BD14-7a	BD14-7a_LP-DIR-T	0.7	306.5	55	0	0	0	0	4	623	This study	hargrave 2020-09-14 09:24:49	LT-T-Z:LP-DIR-T	g	1511	u	8	273			pmagpy-4.2.24-1	8.3e-06	5.8499999999999994e-08	7.47e-08	4.71e-08
BD14-7a_LP-DIR-T-1512	BD14-7a	BD14-7a_LP-DIR-T	1	306.0	55.3	0	0	0	0	5	673	This study	hargrave 2020-09-14 15:15:01	LT-T-Z:LP-DIR-T	g	1512	u	8	273			pmagpy-4.2.24-1	7.26e-06	5.79e-08	1.04e-07	4.21e-08
BD14-7a_LP-DIR-T-1513	BD14-7a	BD14-7a_LP-DIR-T	1.2	307.1	55.4	0	0	0	0	6	698	This study	hargrave 2020-09-15 11:40:32	LT-T-Z:LP-DIR-T	g	1513	u	8	273			pmagpy-4.2.24-1	6.59e-06	1.1900000000000001e-07	5.42e-08	3.71e-08
BD14-7a_LP-DIR-T-1514	BD14-7a	BD14-7a_LP-DIR-T	0.8	305.1	55.5	0	0	0	0	7	723	This study	hargrave 2020-09-16 14:04:54	LT-T-Z:LP-DIR-T	g	1514	u	8	273			pmagpy-4.2.24-1	6.06e-06	5.2300000000000005e-08	5.67e-08	3.43e-08
BD14-7a_LP-DIR-T-1515	BD14-7a	BD14-7a_LP-DIR-T	0.7	303.6	55.6	0	0	0	0	8	748	This study	hargrave 2020-09-17 11:09:03	LT-T-Z:LP-DIR-T	g	1515	u	8	273			pmagpy-4.2.24-1	5.48e-06	4.9900000000000003e-08	2.8700000000000002e-08	3.17e-08
BD14-7a_LP-DIR-T-1516	BD14-7a	BD14-7a_LP-DIR-T	1.2	308.0	55.4	0	0	0	0	9	773	This study	hargrave 2020-09-17 19:20:57	LT-T-Z:LP-DIR-T	g	1516	u	8	273			pmagpy-4.2.24-1	4.82e-06	7.67e-08	5.7300000000000004e-08	3.07e-08
BD14-7a_LP-DIR-T-1517	BD14-7a	BD14-7a_LP-DIR-T	0.7	306.5	55	0	0	0	0	10	793	This study	hargrave 2020-09-18 15:29:15	LT-T-Z:LP-DIR-T	g	1517	u	8	273			pmagpy-4.2.24-1	4.01e-06	2.25e-08	3.72e-08	3.02e-08
BD14-7a_LP-DIR-T-1518	BD14-7a	BD14-7a_LP-DIR-T	0.5	303.5	55.5	0	0	0	0	11	803	This study	hargrave 2020-09-21 16:18:25	LT-T-Z:LP-DIR-T	g	1518	u	8	273			pmagpy-4.2.24-1	3.44e-06	1.73e-08	1.6100000000000002e-08	2.06e-08
BD14-7a_LP-DIR-T-1519	BD14-7a	BD14-7a_LP-DIR-T	1.5	305.8	55.8	0	0	0	0	12	813	This study	hargrave 2020-09-22 12:24:35	LT-T-Z:LP-DIR-T	g	1519	u	8	273			pmagpy-4.2.24-1	2.55e-06	4.8600000000000005e-08	4.24e-08	1.52e-08
BD14-7a_LP-DIR-T-1520	BD14-7a	BD14-7a_LP-DIR-T	0.7	304.8	56	0	0	0	0	13	818	This study	hargrave 2020-09-23 16:16:45	LT-T-Z:LP-DIR-T	g	1520	u	8	273			pmagpy-4.2.24-1	2.05e-06	1.88e-08	9.41e-09	1.38e-08
BD14-7a_LP-DIR-T-1521	BD14-7a	BD14-7a_LP-DIR-T	1.6	305.0	56.8	0	0	0	0	14	823	This study	hargrave 2020-09-24 12:42:16	LT-T-Z:LP-DIR-T	g	1521	u	8	273			pmagpy-4.2.24-1	1.54e-06	3.69e-08	2.0499999999999998e-08	1.05e-08
BD14-7a_LP-DIR-T-1522	BD14-7a	BD14-7a_LP-DIR-T	1.1	306.2	57.4	0	0	0	0	15	829	This study	hargrave 2020-09-25 11:03:44	LT-T-Z:LP-DIR-T	g	1522	u	8	273			pmagpy-4.2.24-1	1.12e-06	1.89e-08	6.7799999999999985e-09	6.659999999999999e-09
BD14-7a_LP-DIR-T-1523	BD14-7a	BD14-7a_LP-DIR-T	2.2	305.3	58	0	0	0	0	16	834	This study	hargrave 2020-09-25 18:39:39	LT-T-Z:LP-DIR-T	g	1523	u	8	273			pmagpy-4.2.24-1	7.92e-07	2.61e-08	1.54e-08	4.56e-09
BD14-7a_LP-DIR-T-1524	BD14-7a	BD14-7a_LP-DIR-T	1.4	303.9	57.6	0	0	0	0	17	839	This study	hargrave 2020-09-28 13:30:20	LT-T-Z:LP-DIR-T	g	1524	u	8	273			pmagpy-4.2.24-1	6.34e-07	1.1299999999999999e-08	9.429999999999999e-09	4.72e-09
BD14-7a_LP-DIR-T-1525	BD14-7a	BD14-7a_LP-DIR-T	0.5	302.3	58.3	0	0	0	0	18	843	This study	hargrave 2020-09-29 11:46:53	LT-T-Z:LP-DIR-T	g	1525	u	8	273			pmagpy-4.2.24-1	4.3e-07	3.11e-09	1.7300000000000004e-09	2.53e-09
BD14-7a_LP-DIR-T-1526	BD14-7a	BD14-7a_LP-DIR-T	2.1	307.3	59.6	0	0	0	0	19	848	This study	hargrave 2020-09-29 17:35:26	LT-T-Z:LP-DIR-T	g	1526	u	8	273			pmagpy-4.2.24-1	3.01e-07	7.219999999999999e-09	8.14e-09	2.0600000000000003e-09
BD14-7a_LP-DIR-T-1527	BD14-7a	BD14-7a_LP-DIR-T	0.7	306.8	60.2	0	0	0	0	20	853	This study	hargrave 2020-09-30 13:08:49	LT-T-Z:LP-DIR-T	g	1527	u	8	273			pmagpy-4.2.24-1	1.8600000000000002e-07	1.71e-09	1.4300000000000002e-09	1.16e-09
BD14-7a_LP-DIR-T-1528	BD14-7a	BD14-7a_LP-DIR-T	1.2	306.6	64.3	0	0	0	0	21	863	This study	hargrave 2020-09-30 19:28:39	LT-T-Z:LP-DIR-T	g	1528	u	8	273			pmagpy-4.2.24-1	9.61e-08	8.12e-10	1.75e-09	8.3e-10
BD14-7a_LP-DIR-T-1529	BD14-7a	BD14-7a_LP-DIR-T	1.5	309.1	70.6	0	0	0	0	22	873	This study	hargrave 2020-10-01 13:49:12	LT-T-Z:LP-DIR-T	g	1529	u	8	273			pmagpy-4.2.24-1	5.84e-08	8.849999999999998e-10	1.18e-09	6.700000000000001e-10
BD14-7a_LP-DIR-T-1530	BD14-7a	BD14-7a_LP-DIR-T	3.3	301.0	54.2	0	0	0	0	23	893	This study	hargrave 2020-10-02 12:33:25	LT-T-Z:LP-DIR-T	g	1530	u	8	273			pmagpy-4.2.24-1	1.66e-08	3.4500000000000005e-10	8.18e-10	3.86e-10
BD14-8a_LP-DIR-T-1531	BD14-8a	BD14-8a_LP-DIR-T	1.9	351.6	45	0	0	0	0	0	273	This study	hargrave 2020-09-03 18:47:12	LT-NO:LP-DIR-T	g	1531	u	8	273			pmagpy-4.2.24-1	1.32e-05	1.99e-07	3.3100000000000004e-07	2.28e-07
BD14-8a_LP-DIR-T-1532	BD14-8a	BD14-8a_LP-DIR-T	2.8	351.7	45.1	0	0	0	0	1	423	This study	hargrave 2020-09-04 15:18:39	LT-T-Z:LP-DIR-T	g	1532	u	8	273			pmagpy-4.2.24-1	1.21e-05	2.67e-07	4.74e-07	2.22e-07
BD14-8a_LP-DIR-T-1533	BD14-8a	BD14-8a_LP-DIR-T	1.2	351.4	45.1	0	0	0	0	2	573	This study	hargrave 2020-09-07 12:40:43	LT-T-Z:LP-DIR-T	g	1533	u	8	273			pmagpy-4.2.24-1	1.1900000000000001e-05	1.72e-07	8.6e-08	1.45e-07
BD14-8a_LP-DIR-T-1534	BD14-8a	BD14-8a_LP-DIR-T	1.4	346.1	45.2	0	0	0	0	3	573	This study	hargrave 2020-09-12 11:55:53	LT-T-Z:LP-DIR-T	g	1534	u	8	273			pmagpy-4.2.24-1	8.7e-06	4.12e-08	1.93e-07	7.599999999999999e-08
BD14-8a_LP-DIR-T-1535	BD14-8a	BD14-8a_LP-DIR-T	2.8	352.0	46.3	0	0	0	0	4	623	This study	hargrave 2020-09-14 09:26:21	LT-T-Z:LP-DIR-T	g	1535	u	8	273			pmagpy-4.2.24-1	7.62e-06	4.5e-08	3.6700000000000004e-07	6.24e-08
BD14-8a_LP-DIR-T-1536	BD14-8a	BD14-8a_LP-DIR-T	0.7	349.3	46.3	0	0	0	0	5	673	This study	hargrave 2020-09-14 15:16:32	LT-T-Z:LP-DIR-T	g	1536	u	8	273			pmagpy-4.2.24-1	6.55e-06	3.23e-08	5.55e-08	5.38e-08
BD14-8a_LP-DIR-T-1537	BD14-8a	BD14-8a_LP-DIR-T	2.2	353.5	46.3	0	0	0	0	6	698	This study	hargrave 2020-09-15 11:42:04	LT-T-Z:LP-DIR-T	g	1537	u	8	273			pmagpy-4.2.24-1	5.86e-06	2.11e-08	2.2e-07	4.92e-08
BD14-8a_LP-DIR-T-1538	BD14-8a	BD14-8a_LP-DIR-T	0.7	351.1	46.3	0	0	0	0	7	723	This study	hargrave 2020-09-16 14:06:26	LT-T-Z:LP-DIR-T	g	1538	u	8	273			pmagpy-4.2.24-1	5.34e-06	3.75e-08	2.76e-08	4.7300000000000007e-08
BD14-8a_LP-DIR-T-1539	BD14-8a	BD14-8a_LP-DIR-T	0.7	354.1	46.4	0	0	0	0	8	748	This study	hargrave 2020-09-17 11:10:35	LT-T-Z:LP-DIR-T	g	1539	u	8	273			pmagpy-4.2.24-1	4.82e-06	3.92e-08	1.79e-08	4.4699999999999997e-08
BD14-8a_LP-DIR-T-1540	BD14-8a	BD14-8a_LP-DIR-T	1.2	355.8	46.6	0	0	0	0	9	773	This study	hargrave 2020-09-17 19:23:17	LT-T-Z:LP-DIR-T	g	1540	u	8	273			pmagpy-4.2.24-1	4.16e-06	6.19e-08	1.29e-08	5.7999999999999997e-08
BD14-8a_LP-DIR-T-1541	BD14-8a	BD14-8a_LP-DIR-T	1.7	350.2	46.6	0	0	0	0	10	793	This study	hargrave 2020-09-18 15:31:36	LT-T-Z:LP-DIR-T	g	1541	u	8	273			pmagpy-4.2.24-1	3.43e-06	5.019999999999999e-08	6.66e-08	5.38e-08
BD14-8a_LP-DIR-T-1542	BD14-8a	BD14-8a_LP-DIR-T	1.4	354.9	46.9	0	0	0	0	11	803	This study	hargrave 2020-09-21 16:19:42	LT-T-Z:LP-DIR-T	g	1542	u	8	273			pmagpy-4.2.24-1	2.93e-06	4.37e-08	4.15e-08	4.1900000000000005e-08
BD14-8a_LP-DIR-T-1543	BD14-8a	BD14-8a_LP-DIR-T	1.7	352.4	47.3	0	0	0	0	12	813	This study	hargrave 2020-09-22 12:25:48	LT-T-Z:LP-DIR-T	g	1543	u	8	273			pmagpy-4.2.24-1	2.22e-06	2.75e-08	5.3600000000000004e-08	2.93e-08
BD14-8a_LP-DIR-T-1544	BD14-8a	BD14-8a_LP-DIR-T	1.4	353.8	47.4	0	0	0	0	13	818	This study	hargrave 2020-09-23 16:18:16	LT-T-Z:LP-DIR-T	g	1544	u	8	273			pmagpy-4.2.24-1	1.79e-06	3.2900000000000003e-08	7.95e-09	2.75e-08
BD14-8a_LP-DIR-T-1545	BD14-8a	BD14-8a_LP-DIR-T	1.4	353.8	47.6	0	0	0	0	14	823	This study	hargrave 2020-09-24 12:43:33	LT-T-Z:LP-DIR-T	g	1545	u	8	273			pmagpy-4.2.24-1	1.44e-06	2.63e-08	3.59e-09	2.18e-08
BD14-8a_LP-DIR-T-1546	BD14-8a	BD14-8a_LP-DIR-T	1.8	354.8	47.8	0	0	0	0	15	829	This study	hargrave 2020-09-25 11:06:05	LT-T-Z:LP-DIR-T	g	1546	u	8	273			pmagpy-4.2.24-1	1.05e-06	2.17e-08	1.97e-08	1.59e-08
BD14-8a_LP-DIR-T-1547	BD14-8a	BD14-8a_LP-DIR-T	1.6	354.1	48	0	0	0	0	16	834	This study	hargrave 2020-09-25 18:41:14	LT-T-Z:LP-DIR-T	g	1547	u	8	273			pmagpy-4.2.24-1	7.77e-07	1.47e-08	1.1499999999999999e-08	1.1000000000000001e-08
BD14-8a_LP-DIR-T-1548	BD14-8a	BD14-8a_LP-DIR-T	1.5	351.6	48	0	0	0	0	17	839	This study	hargrave 2020-09-28 13:31:51	LT-T-Z:LP-DIR-T	g	1548	u	8	273			pmagpy-4.2.24-1	6.04e-07	9.24e-09	1.32e-08	3.77e-09
BD14-8a_LP-DIR-T-1549	BD14-8a	BD14-8a_LP-DIR-T	1.9	351.5	48.5	0	0	0	0	18	843	This study	hargrave 2020-09-29 11:48:07	LT-T-Z:LP-DIR-T	g	1549	u	8	273			pmagpy-4.2.24-1	4.35e-07	2.21e-09	1.37e-08	2.7800000000000003e-09
BD14-8a_LP-DIR-T-1550	BD14-8a	BD14-8a_LP-DIR-T	0.8	357.0	49.4	0	0	0	0	19	848	This study	hargrave 2020-09-29 17:36:41	LT-T-Z:LP-DIR-T	g	1550	u	8	273			pmagpy-4.2.24-1	2.89e-07	2.0800000000000003e-09	3.4000000000000007e-09	1.6e-09
BD14-8a_LP-DIR-T-1551	BD14-8a	BD14-8a_LP-DIR-T	0.5	356.1	50.2	0	0	0	0	20	853	This study	hargrave 2020-09-30 13:10:00	LT-T-Z:LP-DIR-T	g	1551	u	8	273			pmagpy-4.2.24-1	1.8e-07	1.23e-09	9.35e-10	9.74e-10
BD14-8a_LP-DIR-T-1552	BD14-8a	BD14-8a_LP-DIR-T	1	4.8	56.3	0	0	0	0	21	863	This study	hargrave 2020-09-30 19:29:52	LT-T-Z:LP-DIR-T	g	1552	u	8	273			pmagpy-4.2.24-1	9.519999999999999e-08	6.130000000000001e-10	1.61e-09	4.73e-10
BD14-8a_LP-DIR-T-1553	BD14-8a	BD14-8a_LP-DIR-T	2.1	3.9	54	0	0	0	0	22	873	This study	hargrave 2020-10-01 13:50:25	LT-T-Z:LP-DIR-T	g	1553	u	8	273			pmagpy-4.2.24-1	5.71e-08	3.29e-10	2.07e-09	4.68e-10
BD14-8a_LP-DIR-T-1554	BD14-8a	BD14-8a_LP-DIR-T	4.2	340.2	44.5	0	0	0	0	23	893	This study	hargrave 2020-10-02 12:34:34	LT-T-Z:LP-DIR-T	g	1554	u	8	273			pmagpy-4.2.24-1	1.62e-08	2.69e-10	1.0800000000000002e-09	4.83e-10
BD15-1a_LP-DIR-T-1555	BD15-1a	BD15-1a_LP-DIR-T	2	95.5	40.3	0	0	0	0	0	273	This study	hargrave 2020-09-03 18:48:43	LT-NO:LP-DIR-T	g	1555	u	8	273			pmagpy-4.2.24-1	3.92e-06	1.37e-07	1.57e-08	2.37e-08
